Ticker,Avg Return,Expected Return,Beta,20-Year Risk adj,Market Cap,Sector
BCOV,-0.13905883755034176,0.08632499999999999,0.725,2.519514071468086,102539744,Technology
BCPC,0.11593791267991582,0.084729,0.697,2.4029496843181204,4915402752,Basic Materials
BCRX,-0.06488002904061241,0.15187499999999998,1.875,7.198326747476401,1260963456,Healthcare
BCS,-0.01739357892897575,0.12206399999999999,1.352,4.87899973069185,39598768128,Financial Services
BCTX,-0.304176574880318,0.14988,1.84,7.022120083809701,19185088,Healthcare
BCV,0.040368564993549017,0.10034699999999999,0.971,3.458658880030758,91187344,Financial Services
BDC,0.024101201884482615,0.10741499999999998,1.095,3.911667159315336,3747682560,Technology
BDJ,0.055939378728823375,0.10353899999999999,1.027,3.66325180438661,1513277696,Financial Services
BDL,0.07334645513461413,0.090543,0.799,2.8145184417736964,51447432,Consumer Cyclical
BDN,-0.08124981817120969,0.11744699999999998,1.271,4.566644840081004,761986240,Real Estate
BDX,0.08429919997821811,0.071391,0.463,1.209145864060584,66743050240,Healthcare
BECN,0.10621084915848766,0.135231,1.583,5.828474287777741,5823268864,Industrials
BEEM,-0.06895014747406736,0.135573,1.589,5.85452536730474,67599376,Technology
BELFA,0.13782488913167956,0.121722,1.346,4.85555376562531,864416320,Technology
BELFB,0.11005562458821538,0.121722,1.346,4.85555376562531,844660352,Technology
BEN,-0.06155185469038249,0.128448,1.464,5.3271460997739535,11854948352,Financial Services
BEP,0.11010017286027707,0.09476099999999998,0.873,3.096384464754133,17339092992,Utilities
BERY,0.08656986333170069,0.11243099999999999,1.183,4.235998475281274,6824431104,Consumer Cyclical
BFAM,0.09540593814411702,0.127935,1.455,5.290345097185979,6198328832,Consumer Cyclical
BFC,0.158579489014802,0.063867,0.331,0.11393160198168518,818912128,Financial Services
BFH,-0.1519468955155604,0.157233,1.969,7.689879868286031,2132129152,Financial Services
BFIN,0.01428395745812927,0.071904,0.472,1.2670358436963927,127597568,Financial Services
BFK,0.011922906926317145,0.080283,0.619,2.0577235699263046,444249120,Financial Services
BFS,0.002602738948855432,0.107358,1.094,3.908005486083539,1203872512,Real Estate
BFZ,0.015552109603523823,0.0735,0.5,1.438301442988065,358658752,Financial Services
BG,0.059695813863360314,0.083076,0.668,2.2785226118721127,15241286656,Consumer Defensive
BGC,0.054235002802045296,0.131355,1.515,5.538544377250346,4098685184,Financial Services
BGFV,-0.09114788349289749,0.17667,2.31,9.729867983774287,70135016,Consumer Cyclical
BGI,0.08017337205169683,0.08849099999999999,0.763,2.6730608045761137,47389428,Consumer Cyclical
BGR,-0.009925163898130696,0.104166,1.038,3.7033921088146893,359516864,Financial Services
BGS,-0.08892712967577565,0.082107,0.651,2.2035594002512404,648219008,Consumer Defensive
BGSF,0.052337523584593315,0.13563,1.59,5.858874854873974,91592992,Industrials
BGT,0.03784276016263899,0.082734,0.662,2.2522476566790206,290197088,Financial Services
BGY,0.020570808102874594,0.095103,0.879,3.11884242657475,554504192,Financial Services
BH,-0.031119122377789687,0.12377399999999998,1.382,4.997038799283306,582664640,Consumer Cyclical
BHB,0.0698955090161768,0.08626799999999998,0.724,2.515405046254057,391624992,Financial Services
BHC,-0.24886843945634096,0.092025,0.825,2.914727894254607,2527231232,Healthcare
BHE,0.05483218121698408,0.10428,1.04,3.710690708994096,1403984000,Technology
BHK,0.022570314344706688,0.086211,0.723,2.5112922273169387,577130112,Financial Services
BHLB,0.020357273197748826,0.096186,0.898,3.1896616390173844,960236544,Financial Services
BHP,0.04712598987801497,0.09516,0.88,3.122580801748706,144543449088,Basic Materials
BHR,-0.1466056786712051,0.15694799999999998,1.964,7.663036117285605,191230512,Real Estate
BHRB,2.980723331877184,0.051327,0.111,-6.221078600110456,745364608,Financial Services
BHV,-0.0062530712795816346,0.089232,0.776,2.7245453987116,17533906,Financial Services
BIDU,-0.07069458960966557,0.074469,0.517,1.5364963210183697,30941241344,Communication Services
BIG,-0.25877051094042647,0.17672699999999997,2.311,9.736515589317998,53724420,Consumer Defensive
BIIB,-0.03126353337347332,0.043859999999999996,-0.02,52.60387207971113,33300944896,Healthcare
BIMI,-0.35998311220783696,0.13973399999999997,1.662,6.177967226761338,19963800,Healthcare
BIO,0.08589443751079884,0.09932099999999999,0.953,3.392672735619414,7785387008,Healthcare
BIP,0.11669242643760414,0.10399499999999999,1.035,3.692444547942705,12808626176,Utilities
BJRI,-0.00046502720061913916,0.16572599999999998,2.118,8.528381606009246,812328960,Consumer Cyclical
BK,0.06973182571592651,0.106218,1.074,3.8348445691600044,44524965888,Financial Services
BKD,-0.14958050826770264,0.12149399999999999,1.342,4.83995219895835,1277746048,Healthcare
BKE,0.052590530431981364,0.109011,1.123,4.014370587095977,1842243968,Consumer Cyclical
BKH,0.014613635979277229,0.083703,0.679,2.3262035034395456,3733427200,Utilities
BKN,0.01983058442769181,0.07663500000000001,0.555,1.7427656115596564,206125472,Financial Services
BKNG,0.12776591802547688,0.12462899999999999,1.397,5.056583056246892,136028913664,Consumer Cyclical
BKR,-0.018427660847066818,0.125769,1.417,5.1365440941166565,34575233024,Energy
BKT,-0.035470354234619306,0.069339,0.427,0.9612166075047566,253348560,Financial Services
BKTI,-0.03876402624805009,0.11294399999999999,1.192,4.269473365337025,44474348,Technology
BKU,0.0023078632760200612,0.120639,1.327,4.7816494387601844,2134306560,Financial Services
BKYI,-0.4281821999069022,0.071562,0.466,1.228608162100769,2812056,Industrials
BLBD,0.18813762394206157,0.13734,1.62,5.990390608596442,1756425088,Consumer Cyclical
BLDP,-0.05233478443397055,0.143382,1.726,6.471969418456413,686697728,Industrials
BLDR,0.33955949697441157,0.16373100000000002,2.083,8.324488210449397,16826777600,Industrials
BLE,0.010503131010918487,0.08016899999999999,0.617,2.048382323702263,512111776,Financial Services
BLFS,0.2607827250097934,0.14742899999999998,1.797,6.810440501224975,944410368,Healthcare
BLIN,-0.5095825084514374,0.148968,1.824,6.94274692896882,9536271,Technology
BLK,0.11569581941311236,0.12189299999999999,1.349,4.867270170283937,116075921408,Financial Services
BLKB,0.08436196457370304,0.103596,1.028,3.6669009140011184,3947847936,Technology
BLMN,-0.009570768501414473,0.16008299999999998,2.019,7.962809997227768,1622297344,Consumer Cyclical
BLNK,-0.24331580525401508,0.20226299999999997,2.759,13.192480227740749,282968000,Industrials
BLRX,-0.32984999593850217,0.097782,0.926,3.29332480488517,50798628,Healthcare
BLUE,-0.2789711262932133,0.09396299999999999,0.859,3.0437865654059877,182854336,Healthcare
BLW,0.037316761514946784,0.086724,0.732,2.54817292425693,495475232,Financial Services
BLX,0.05108013015011781,0.11168999999999998,1.17,4.187762475345832,1052349120,Financial Services
BMA,0.06568559161171228,0.150735,1.855,7.097199755412141,5070940160,Financial Services
BME,0.0781172929734677,0.083817,0.681,2.3348071449935044,562779840,Financial Services
BMI,0.22865177855109975,0.091227,0.811,2.86095142068329,5471343104,Technology
BMO,0.054383706710594115,0.111576,1.168,4.180353243413519,60929286144,Financial Services
BMRA,-0.07012478123940669,-0.010688999999999997,-0.977,2.6664449678930597,7561309,Healthcare
BMRC,-0.01853316535386451,0.09612899999999999,0.897,3.1859448105768475,261712800,Financial Services
BMRN,0.02891523690295772,0.062841,0.313,-0.09014548261133173,15854980096,Healthcare
BMY,0.006812031303705224,0.06950999999999999,0.43,0.9829819397660886,84144922624,Healthcare
BN,0.10584844913931479,0.14189999999999997,1.7,6.351305138970688,64641179648,Financial Services
BNS,0.004199175526396148,0.10034699999999999,0.971,3.458658880030758,56193732608,Financial Services
BNTC,-0.48994267475624176,0.086724,0.732,2.54817292425693,66040736,Healthcare
BNY,0.010316493930550452,0.075267,0.531,1.6144781383886009,257329456,Financial Services
BOE,0.03422313415389011,0.09709799999999999,0.914,3.2489887928514656,650942976,Financial Services
BOH,0.022578060252931742,0.105705,1.065,3.8019598144710134,2267027200,Financial Services
BOKF,0.05039587898282605,0.111291,1.163,4.161843268402182,5772802560,Financial Services
BOOM,-0.04042255590945054,0.13608599999999998,1.598,5.8937498505973,287561088,Energy
BOSC,-0.03522470754662366,0.09453299999999999,0.869,3.081385265746021,16103597,Technology
BOTJ,0.043997494525237046,0.08843399999999998,0.762,2.669080068441921,49522404,Financial Services
BP,0.009894347311096618,0.074697,0.521,1.5590308272899907,100592992256,Energy
BPOP,0.11529486757167673,0.091455,0.815,2.8763579856634682,6222601728,Financial Services
BPT,-0.24281009401093312,0.048077999999999996,0.054,-15.812621207588302,52858000,Energy
BPTH,-0.5845155723572781,0.062727,0.311,-0.11403988781444652,4056468,Healthcare
BR,0.18841656221295677,0.10445099999999999,1.043,3.7216390770935464,23542638592,Technology
BRBS,-0.06217107072821115,0.081993,0.649,2.1946323127128355,66324056,Financial Services
BRC,0.10438158162797606,0.08946,0.78,2.7402915045029395,3109959680,Industrials
BRFH,-0.04832911585391664,0.061416,0.288,-0.4090188146565631,59468396,Consumer Defensive
BRFS,-0.15928435292349985,0.104793,1.049,3.743538126725197,6696395264,Consumer Defensive
BRID,0.021543118506685,0.010287000000000004,-0.609,3.5871439864028645,90314456,Consumer Defensive
BRKL,0.012661012727766874,0.090258,0.794,2.7950723652435476,751159360,Financial Services
BRKR,0.10577434021414289,0.11602199999999999,1.246,4.471896811336964,9715770368,Healthcare
BRN,-0.02846203188417129,0.051954,0.122,-5.392603232677272,24417422,Energy
BRO,0.2049023695333736,0.091968,0.824,2.91090003976628,25718050816,Financial Services
BRT,0.12278089826652017,0.107586,1.098,3.922654518955235,319498144,Real Estate
BRTX,-0.6098601540422806,3.5291819999999996,61.126,215858659694.47153,12388954,Healthcare
BRW,-0.043041885135660984,0.08022599999999999,0.618,2.0530564978369954,295154720,Financial Services
BRX,0.040188332729255594,0.13221,1.53,5.601681862403717,6857565696,Real Estate
BSAC,-0.00350175596185498,0.075096,0.528,1.5979741950213344,8826017792,Financial Services
BSBR,0.014771497410573042,0.090315,0.795,2.79896640745764,37727993856,Financial Services
BSET,0.0369524281310365,0.13927799999999999,1.654,6.141919636731626,127222288,Consumer Cyclical
BSL,0.030757661267673653,0.077718,0.574,1.8400324467726714,182119008,Financial Services
BSRR,0.053848242029465254,0.096756,0.908,3.2267713410540977,307969280,Financial Services
BSX,0.19861858877926464,0.091113,0.809,2.8532351105533666,113203855360,Healthcare
BTA,0.030236176190849617,0.08427299999999999,0.689,2.3690280021975645,135339792,Financial Services
BTCM,-0.38229048323017667,0.190008,2.544,11.40804637645282,32670162,Technology
BTCS,-0.41818924183812967,0.13078499999999998,1.505,5.496700518935609,21987560,Financial Services
BTE,-0.2248767794319323,0.198216,2.688,12.575125674389037,2858200576,Energy
BTG,0.0017797837786024395,0.11225999999999998,1.18,4.224855127002609,3552782848,Basic Materials
BTI,-0.020136162819337056,0.058622999999999995,0.239,-1.20034818745089,70215172096,Consumer Defensive
BTO,0.062059226125956046,0.126168,1.424,5.164688203787433,540426496,Financial Services
BTT,0.03249070921958408,0.067572,0.396,0.7224409639022866,1357512320,Financial Services
BTTR,-0.5231784459953753,0.08222099999999999,0.653,2.212463104224482,3726320,Consumer Defensive
BTZ,0.028415263183898753,0.089973,0.789,2.7755651446572025,990172864,Financial Services
BUD,-0.0464215448645644,0.10017599999999999,0.968,3.4476721883479593,117414240256,Consumer Defensive
BURL,0.22565550915426735,0.136656,1.608,5.9375429196758525,15210374144,Consumer Cyclical
BUSE,0.05469660439885482,0.093165,0.845,2.990887845839745,1325763840,Financial Services
BVFL,0.06112002579140352,0.07999799999999999,0.614,2.0343167654828562,135258272,Financial Services
BVN,0.04789136603349964,0.09384899999999999,0.857,3.0362488021308045,4226343680,Basic Materials
BWA,-0.04192268404439847,0.11710499999999999,1.265,4.543840144578522,7290816000,Consumer Cyclical
BWEN,-0.09182025759999712,0.130158,1.494,5.4508972124589725,74329256,Industrials
BWFG,0.05280934061087761,0.091056,0.808,2.849373646163609,197066080,Financial Services
BWLP,0.02494201906022253,0.097725,0.925,3.2896348737738057,2425572608,Industrials
BWXT,0.16281807483728805,0.085071,0.703,2.428202959307699,8682008576,Industrials
BX,0.2019427602514814,0.13152599999999998,1.518,5.5511359654773695,150067281920,Financial Services
BXC,0.2213703685976529,0.151362,1.866,7.1526740685934485,793415360,Industrials
BXMT,0.014007977476674593,0.1305,1.5,5.475851840519954,3105417728,Real Estate
BXMX,0.05854549862198155,0.09692699999999999,0.911,3.237884406568558,1383311232,Financial Services
BXP,-0.03917312754315294,0.11168999999999998,1.17,4.187762475345832,10780955648,Real Estate
BYD,0.1687812710400034,0.13602899999999998,1.597,5.889382760318761,5248606720,Consumer Cyclical
BYFC,-0.08116445095034264,0.08427299999999999,0.689,2.3690280021975645,47942896,Financial Services
BYM,0.01752319625278287,0.078801,0.593,1.9339576067007689,295556640,Financial Services
BYON,-0.023224987219870208,0.261942,3.806,26.66612795720389,568212544,Consumer Cyclical
BYRN,0.125092775800282,0.14309699999999997,1.721,6.448631667630309,221680880,Industrials
BYU,-0.5544206507885516,0.058338,0.234,-1.2977155855393965,23524124,Financial Services
BZH,0.030700657103733153,0.167436,2.148,8.70670248215861,864396032,Consumer Cyclical
C,0.041540182353549726,0.12861899999999998,1.467,5.33944588063931,117402927104,Financial Services
CAAS,-0.08439631121990543,0.183738,2.434,10.587537639420743,108366664,Consumer Cyclical
CAC,0.04588826171473093,0.08752199999999999,0.746,2.6049666071335627,470773920,Financial Services
CACC,0.14878177870038645,0.126681,1.433,5.200996382293515,6006087168,Financial Services
CACI,0.20083046852014386,0.0963,0.9,3.197092018313495,9689123840,Technology
CADE,0.026650821512684386,0.10222799999999999,1.004,3.5793017786526997,5129314816,Financial Services
CAE,0.04852695846202648,0.15683399999999997,1.962,7.65232111663138,6058676736,Industrials
CAG,0.04542913736531484,0.062727,0.311,-0.11403988781444652,13548305408,Consumer Defensive
CAH,0.06368349988160871,0.082107,0.651,2.2035594002512404,24264146944,Healthcare
CAKE,-0.0028978108467417885,0.130158,1.494,5.4508972124589725,2030182656,Consumer Cyclical
CAL,0.029306900364802768,0.153756,1.908,7.367790764954332,1176493696,Consumer Cyclical
CALM,0.06252840547299376,0.041124,-0.068,17.24616859619935,2965836288,Consumer Defensive
CALX,0.1637131817545825,0.14492099999999997,1.753,6.599108993542458,2318929664,Technology
CAMT,0.4576835056737125,0.123717,1.381,4.993081872769612,5575197696,Technology
CANF,-0.41260218465370513,0.082107,0.651,2.2035594002512404,13505484,Healthcare
CAPL,0.054225025870250354,0.126795,1.435,5.209083846859536,757121536,Energy
CAPR,-0.20198431970791397,0.271518,3.974,29.847430584942895,148383952,Healthcare
CAR,0.06412948187123435,0.173421,2.253,9.357864180411799,3766483200,Industrials
CARA,-0.33022130396917126,0.08974499999999999,0.785,2.7599139715435506,16648843,Healthcare
CARE,0.034731111754204846,0.101829,0.997,3.5537364522795767,341083776,Financial Services
CARV,-0.18288815763512267,0.10941,1.13,4.040107488717006,6780429,Financial Services
CASH,0.16206311645873273,0.08427299999999999,0.689,2.3690280021975645,1416922496,Financial Services
CASI,-0.12200436187969999,0.078174,0.582,1.8799652010142751,65666860,Healthcare
CASS,0.017154340129262202,0.08712299999999999,0.739,2.5766546399130252,542337088,Industrials
CASY,0.1943998000770093,0.09230999999999999,0.83,2.933837773063452,13934974976,Consumer Cyclical
CAT,0.14453889009914267,0.109581,1.133,4.051146044056439,160145293312,Industrials
CATC,0.06675105984275742,0.080625,0.625,2.0855791906411696,524929984,Financial Services
CATO,-0.11858811064567687,0.10809899999999999,1.107,3.9556389318604745,121071304,Consumer Cyclical
CATX,-0.10431341700509333,0.126624,1.432,5.196955250627611,665381056,Healthcare
CATY,0.0596120347216349,0.109011,1.123,4.014370587095977,2722492928,Financial Services
CB,0.11902271682546539,0.082962,0.666,2.26978578720772,106400161792,Financial Services
CBAN,0.08167017178129088,0.077433,0.569,1.8147757842314876,213161408,Financial Services
CBAT,-0.049098265707299915,0.15392699999999998,1.911,7.383360166428329,122317312,Industrials
CBFV,0.039178523123144515,0.076692,0.556,1.7479746721966294,114055104,Financial Services
CBOE,0.15242933844206896,0.080283,0.619,2.0577235699263046,17904572416,Financial Services
CBRE,0.10886087807703282,0.125598,1.414,5.124507639492147,27153924096,Real Estate
CBRL,-0.05384274964200775,0.127935,1.455,5.290345097185979,926280000,Consumer Cyclical
CBSH,0.056530819547960576,0.088833,0.769,2.6968831740064543,7086914560,Financial Services
CBT,0.06905853718213462,0.11664899999999999,1.257,4.513498702322596,5155590144,Basic Materials
CBU,0.04632504684390515,0.08330399999999999,0.672,2.295933032082572,2411643904,Financial Services
CBZ,0.23572868542295078,0.096813,0.909,3.2304766770782525,3694765312,Industrials
